ofcNm,rutNm,fctKdCd,fctKdNm,fctCfCd,fctCfNm,fcno,fctNm,lctNm,ccwDt,dgnBgDt,dgnEdDt,dgcoNm,cwkBgDt,cwkEdDt,cstCmpNm,cwkNm,totCtco,xtsLen,xtsHg,xtsSpanCo,xtsMaxSpanLen,ftptBdt,rdwyBdt,alBdt,uplnCrtrCo,godnCrtrCo,crtrStoCo,prmsPssnLwgt,upstSpanCmpsVl,bdsfAbscNm,railngAbscNm,brdgBrktAbscNm,xpsjAbscNm,curbAbscNm,dpltAbscVl,mngdAbscVl,dgldVlCn,upstMspFrmCdCn,upstSbSpanFrmAbrNmCn,upstBrdgBrktFrmCdCn,upstXpsjFrmCdCn,lwstPierFrmCdCn,lwstPierBsCdCn,lwstBrpsFrmCdCn,tnnlXtsLen,tnnlHg,tmnsSlpeVl,algnRdcvVl,dtsbXn,ivrtInstXn,rprsFormCdCn,rprsMnCnmtCdCn,rprsAssCnmtCdCn,rprsDrnFrmCdCn,rprsPtnnFrmNmCn,albdt,bdsfabscnm,brdgbrktabscnm,ccwdt,crtrstoco,cstcmpnm,curbabscnm,cwkbgdt,cwkeddt,cwknm,dgconm,dgldvlcn,dgnbgdt,dgneddt,dpltabscvl,fctcfcd,fctcfnm,fctkdcd,fctkdnm,fctnm,ftptbdt,godncrtrco,index,lctnm,lwstbrpsfrmcdcn,lwstpierbscdcn,lwstpierfrmcdcn,mngdabscvl,ofcnm,prmspssnlwgt,railngabscnm,rdwybdt,rutnm,totctco,uplncrtrco,upstbrdgbrktfrmcdcn,upstmspfrmcdcn,upstsbspanfrmabrnmcn,upstspancmpsvl,upstxpsjfrmcdcn,xpsjabscnm,xtshg,xtslen,xtsmaxspanlen,xtsspanco,algnrdcvvl,dtsbxn,ivrtinstxn,rprsasscnmtcdcn,rprsdrnfrmcdcn,rprsformcdcn,rprsmncnmtcdcn,rprsptnnfrmnmcn,tmnsslpevl,tnnlhg,tnnlxtslen,drnfrmcdcn,totcrtrco
,,,,,,F8D9F28AC3AB6A4FE044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,콘크리트,고무재,2014-01-16,1,SK건설㈜,콘크리트,2004-12-10,2014-01-16,국도25호선 대체우회도로(용동~동읍) 건설공사,㈜청석엔지니어링,DB-24,2004-01-09,2004-08-15,강상판,1,1종,1,교량,남산IC램프E교,4.4,0,0.0,경상남도 창원시 의창구 동읍 덕산리,역T형,강재말뚝기초,T형교각,Steel,진영국토관리사무소,43,콘크리트,3.5,일반국도25호선,"7,911,000",1,고무받침,강상자형교,,4@50+70+50,Rail-Type조인트,강재,22,320,70,6,,,,,,,,,,,,,
,,,,,,F8D9F289D3886A4DE044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,콘크리트,고무재,2014-01-16,1,SK건설㈜,콘크리트,2004-12-10,2014-01-16,국도25호선 대체우회도로(용동~동읍) 건설공사,㈜청석엔지니어링,DB-24,2004-01-09,2004-08-15,강상판,1,1종,1,교량,남산IC램프D교,4.4,1,0.0,경상남도 창원시 의창구 동읍 덕산리,역T형,강재말뚝기초,T형교각,Steel,진영국토관리사무소,43,콘크리트,3.5,일반국도25호선,"3,694,000",0,고무받침,강상자형교,,47+55+47,Rail-Type조인트,강재,27.7,149,55,3,,,,,,,,,,,,,
,,,,,,0175BC88187C724AF97F4941DF093B9A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,,,2014-01-01,,,,,,,,,,,,0,기타,1,교량,부평IC램프교,,1,0.0,경기도 남양주시 진접읍 부평리,,,,,의정부국토관리사무소,,,3.3,일반국도47호선,,,,,,,,,0,97,35,3,,,,,,,,,,,,,
,,,,,,8EF3E29E0D292B45E054B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2,,,2014-01-01,4,,,,,,,,,,,0,기타,1,교량,감암교,,2,0.0,경상남도 남해군 설천면 노량리,,,,,진주국토관리사무소,,,46.2,일반국도19호선,0,2,,기타,,,,,5,13.2,13.2,1,,,,,,,,,,,,,
,,,,,,8EF3E29E0D272B45E054B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.2,,,2014-01-01,4,,,,,,,,,,,0,기타,1,교량,월곡IC교,,2,0.0,경상남도 남해군 설천면 노량리,,,,,진주국토관리사무소,,,34.2,일반국도19호선,0,2,,라멘교,,,,,5,15,15,1,,,,,,,,,,,,,
,,,,,,EFE3B42F10340191E0340003BA2D2647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3,아스팔트,고무재,2014-01-01,4,일진건설,콘크리트,,1994-01-01,,동신기술개발(주),DB-24,,,,0,기타,1,교량,소학교,1,2,0.0,전라남도 함평군 엄다면 학야리,반중력식,강재말뚝기초,반중력식,,광주국토관리사무소,43,강재,21.3,일반국도1호선,"325,388",2,고무받침,RC슬래브교,,3@13+1@11=50,TransFlex조인트,고무재,3,72,13,4,,,,,,,,,,,,,
,,,,,,287E3AA2264E46DCE054B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,아스팔트,,2014-01-01,4,동부건설(주),콘크리트,2007-11-12,2014-01-01,석문-가곡 도로건설공사,동명기술공단,DB-24,2003-05-01,2003-05-31,강상판,0,기타,1,교량,무수2교,0,2,0.0,충청남도 당진시 송산면 무수리,반중력식,확대(전면)기초,라멘식,RC,예산국토관리사무소,0,강재,19.4,일반국도38호선,"81,325,000",2,없음,라멘교,라멘교,1@15=15,신축이음 없음,,5,15,15,1,,,,,,,,,,,,,
,,,,,,287E3AA2265146DCE054B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,아스팔트,,2014-01-01,0,동부건설㈜,콘크리트,2007-11-12,2014-01-01,석문-가곡 도로건설공사,동명기술공단,기타,2003-05-01,2003-05-31,강상판,0,기타,1,교량,새터IC교,0,2,0.0,충청남도 당진시 석문면 삼화리,라멘식,기타,라멘식,RC,예산국토관리사무소,0,콘크리트,19,일반국도38호선,"83,566,000",0,없음,라멘교,기타,0@0=13,기타,,5,13,13,1,,,,,,,,,,,,,
,,,,,,287E3AA2264B46DCE054B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,아스팔트,고무재,2014-01-01,4,동부건설(주),강재,2007-11-12,2014-01-01,석문-가곡 도로건설공사,동명기술공단,DB-24,2003-05-01,2003-05-31,강상판,0,기타,1,교량,통정교,0,2,0.0,충청남도 당진시 석문면 통정리,역T형,강재말뚝기초,T형교각,RC,예산국토관리사무소,0,강재,19.4,일반국도38호선,"81,325,000",2,고무받침,PSCI형교,PSCI형교,1@45=45,모노셀조인트,고무재,5,45,45,1,,,,,,,,,,,,,
,,,,,,287E3AA2264F46DCE054B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,아스팔트,강재,2014-01-01,4,동부건설(주),콘크리트,2007-11-12,2014-01-01,석문-가곡 도로건설공사,동명기술공단,DB-24,2003-05-01,2003-05-31,강상판,0,기타,1,교량,가곡1교,0,2,0.0,충청남도 당진시 송산면 무수리,반중력식,강재말뚝기초,반중력식,RC,예산국토관리사무소,0,강재,19.4,일반국도38호선,"81,325,000",2,고무받침,PSCI형교,PSCI형교,2@30=60,모노셀조인트,고무재,5,60,30,2,,,,,,,,,,,,,
,,,,,,287E3AA2264D46DCE054B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,아스팔트,,2014-01-01,4,동부건설(주),콘크리트,2007-11-12,2014-01-01,석문-가곡 도로건설공사,동명기술공단,DB-24,2003-05-01,2003-05-31,강상판,0,기타,1,교량,무수1교,0,2,0.0,충청남도 당진시 송산면 무수리,반중력식,확대(전면)기초,라멘식,RC,예산국토관리사무소,0,강재,19.4,일반국도38호선,"81,325,000",2,없음,라멘교,라멘교,1@15=15,신축이음 없음,,5,15,15,1,,,,,,,,,,,,,
,,,,,,287E3AA2264C46DCE054B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,아스팔트,,2014-01-01,4,동부건설(주),콘크리트,2007-11-12,2014-01-01,석문-가곡 도로건설공사,동명기술공단,DB-24,2003-05-01,2003-05-31,강상판,0,기타,1,교량,삼화교,0,2,0.0,충청남도 당진시 석문면 삼화리,역T형,확대(전면)기초,라멘식,RC,예산국토관리사무소,0,강재,19.4,일반국도38호선,"81,325,000",2,없음,라멘교,라멘교,1@12=12,신축이음 없음,,5,12,12,1,,,,,,,,,,,,,
,,,,,,F44BD1509ED415F4E044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,2013-12-31,4,"(주)신성건설, 남도건설(주)",,2010-05-06,2013-12-16,정읍-신태인(1공구) 도로건설공사,(주)고려건설턴트,,2001-07-06,2003-12-31,,1,1종,2,터널,입석터널,1,2,0.0,전라북도 정읍시 고부면 입석리,,,,,전주국토관리사무소,,,18,일반국도29호선,"1,994,083",2,,,,,,,,,,,1350,N,N,록볼트+숏크리트,배수식,원형,NATM,돌출식,-0.7,9.3,200,,
,,,,,,574E06ECB6D445749DCA517BA7CBCCA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,콘크리트,,2013-12-31,2,㈜케이디,콘크리트,2009-12-24,2013-12-31,국도25호선 수산교차로 개선사업,㈜다산컨설턴트,DB-24,2008-06-01,2009-03-31,,0,기타,1,교량,수산교,6.9,2,0.0,충청북도 제천시 수산면 수산리,기타,기타,기타,,충주국토관리사무소,43,콘크리트,20,일반국도36호선,"8,442,873",2,,라멘교,,1@35,기타,,5.8,35,35,1,,,,,,,,,,,,,
,,,,,,F5937AD5359555D3E044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,콘크리트,,2013-12-31,4,㈜케이디,콘크리트,2009-12-24,2013-12-31,국도25호선 수산교차로 개선사업,㈜다산컨설턴트,DB-24,2008-06-01,2009-03-31,,0,기타,1,교량,수산교,6.9,2,0.0,경상남도 밀양시 하남읍 양동리,기타,기타,기타,,진영국토관리사무소,43,콘크리트,20,일반국도25호선,"8,442,873",2,,라멘교,,1@35,기타,,10.1,35,35,1,,,,,,,,,,,,,
,,,,,,F35ADE0D76FC74ABE044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,아스팔트,고무재,2013-12-31,4,(주)대건,콘크리트,2009-09-28,2013-12-31,국도22호선 화순 대리지구 교차로 개선공사,(주)한디엔씨,DB-24,2011-03-01,2011-10-20,RC,0,기타,1,교량,대리1교,0,2,0.0,전라남도 화순군 화순읍 대리,역T형,강재말뚝기초,T형교각,RC,광주국토관리사무소,43,콘크리트,14,일반국도22호선,"870,545",2,고무받침,PSCI형교,,25+25=50,강핑거조인트,강재,8,50,25,2,,,,,,,,,,,,,
,,,,,,F35ADE1160CE74ADE044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,콘크리트,고무재,2013-12-31,4,(주)대건,콘크리트,2009-09-28,2013-12-31,국도23호선 화순 대리지구 교차로 개선공사,(주)한디엔씨,DB-24,2001-01-01,2011-10-20,RC,2,2종,1,교량,대리교,0,2,0.0,전라남도 화순군 화순읍 대리,역T형,강재말뚝기초,T형교각,RC,광주국토관리사무소,43,콘크리트,14,일반국도22호선,"6,614,952",2,고무받침,PSCI형교,,3@45+3@45+2@45+30+2@45=480,강핑거조인트,강재,14.7,480,45,11,,,,,,,,,,,,,
,,,,,,62DABBFC5C472710E054B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,2013-12-31,,(주)대우건설,,2009-09-01,2013-12-31,화성향남지구 택지개발사업 특수구조물공사,(주)유신,,2005-06-27,2008-06-26,,2,2종,3,지하차도,상신지하차도,6,2,0.0,경기도 화성시 향남읍 상신리,,,,,수원국토관리사무소,,,20,일반국도39호선,"16,900,000",2,,,,,,,,340,,,,,,H-PILE,,박스형,개착식,,2,5.3,,비배수식,4
,,,,,,F8DA05BCB5FC6EBAE044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,,,2013-12-31,2,롯데건설㈜외 2개사,,2009-02-05,2013-12-31,국도2호선 대체우회도로(양곡~완암) 건설공사,㈜도우엔지니어링. ㈜동호,,2005-12-30,2008-12-13,,1,1종,2,터널,완암터널(하),3.8,2,0.0,경상남도 창원시 성산구 창곡동,,,,,진영국토관리사무소,,,8.8,일반국도2호선,"84,566",0,,,,,,,,,,,1523,N,N,,비배수식,원형,NATM,면벽식,0.5,7,1745,,
,,,,,,F8D9F28C97E16A53E044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,콘크리트,강재,2013-12-31,2,롯데건설㈜외 1개사,콘크리트,2009-02-05,2013-12-31,국도2호선 대체우회도로(양곡~완암) 건설공사,도우엔지니어링외 2개사,DB-24,2005-12-30,2008-12-13,RC,1,1종,1,교량,양곡교(하),4.4,2,0.0,경상남도 창원시 성산구 양곡동,역T형,,T형교각,,진영국토관리사무소,43,콘크리트,7,일반국도2호선,"2,075,000",0,포트받침,강상자형교,,3@40+60,강핑거조인트,고무재,29.7,180,60,4,,,,,,,,,,,,,
,,,,,,F8D9F28D71906A55E044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,콘크리트,강재,2013-12-31,2,롯데건설㈜외 1개사,콘크리트,2009-02-05,2013-12-31,국도2호선 대체우회도로(양곡~완암) 건설공사,도우엔지니어링외 2개사,DB-24,2005-12-30,2008-12-13,RC,1,1종,1,교량,완암교(상),4.4,0,0.0,경상남도 창원시 성산구 창곡동,역T형,,T형교각,,진영국토관리사무소,43,콘크리트,7,일반국도2호선,"2,419,000",2,포트받침,강상자형교,,4@50,강핑거조인트,고무재,7,200,50,4,,,,,,,,,,,,,
,,,,,,F8D9F28BA1066A51E044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,콘크리트,강재,2013-12-31,2,롯데건설㈜외 1개사,콘크리트,2009-02-05,2013-12-31,국도2호선 대체우회도로(양곡~완암) 건설공사,도우엔지니어링외 2개사,DB-24,2005-12-30,2008-12-13,RC,1,1종,1,교량,양곡교(상),4.4,0,0.0,경상남도 창원시 성산구 양곡동,역T형,,T형교각,,진영국토관리사무소,43,콘크리트,7,일반국도2호선,"2,070,000",2,포트받침,강상자형교,,3@40+55,강핑거조인트,고무재,27.9,175,55,4,,,,,,,,,,,,,
,,,,,,F8DA05BB00C76EB8E044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,,,2013-12-31,2,롯데건설㈜외 2개사,,2009-02-05,2013-12-31,국도2호선 대체우회도로(양곡~완암) 건설공사,㈜도우엔지니어링. ㈜동호,,2005-12-30,2008-12-13,,1,1종,2,터널,완암터널(상),3.8,0,0.0,경상남도 창원시 성산구 양곡동,,,,,진영국토관리사무소,,,8.8,일반국도2호선,"84,565",2,,,,,,,,,,,1500,N,N,,비배수식,원형,NATM,면벽식,-0.5,7,1756,,
,,,,,,F8D9F290EE066A5BE044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,아스팔트,강재,2013-12-31,1,롯데건설㈜외 2개사,콘크리트,2009-02-05,2013-12-31,국도2호선 대체우회도로(양곡~완암) 건설공사,도우엔지니어링외 2개사,DB-24,2005-12-30,2008-12-13,RC,1,1종,1,교량,완암IC램프E교,4.4,1,0.0,경상남도 창원시 성산구 완암동,역T형,,T형교각,,진영국토관리사무소,43,콘크리트,3.5,일반국도2호선,"1,220,661",0,포트받침,프리플렉스형교,,2@50,강핑거조인트,고무재,7.8,100.1,50,2,,,,,,,,,,,,,
,,,,,,F8D9F28E780F6A57E044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,콘크리트,강재,2013-12-31,2,롯데건설㈜외 1개사,콘크리트,2009-02-05,2013-12-31,국도2호선 대체우회도로(양곡~완암) 건설공사,도우엔지니어링외 2개사,DB-24,2005-12-30,2008-12-13,RC,1,1종,1,교량,완암교(하),4.4,2,0.0,경상남도 창원시 성산구 창곡동,역T형,,T형교각,,진영국토관리사무소,43,콘크리트,7,일반국도2호선,"2,419,000",0,포트받침,강상자형교,,4@50,강핑거조인트,고무재,7,200,50,4,,,,,,,,,,,,,
,,,,,,F8D9F28FF8146A59E044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,아스팔트,강재,2013-12-31,2,롯데건설㈜외 1개사,콘크리트,2009-02-05,2013-12-31,국도2호선 대체우회도로(양곡~완암) 건설공사,도우엔지니어링외 2개사,DB-24,2005-12-30,2008-12-13,RC,1,1종,1,교량,완암IC램프A교,2.4,1,0.0,경상남도 창원시 성산구 완암동,역T형,,T형교각,,진영국토관리사무소,43,콘크리트,7,일반국도2호선,"3,452,006",1,포트받침,강상자형교,,60+60+45+55+45,강핑거조인트,고무재,7,265,60,5,,,,,,,,,,,,,
,,,,,,EFDB1FCEE65063B6E044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,2013-12-31,,한맥기술,,2008-04-08,2013-10-31,고제-무풍 국도건설공사,한맥기술,,2003-07-11,2005-12-31,,1,1종,2,터널,빼재터널,,1,0.0,전라북도 무주군 무풍면 삼거리,,,,,진주국토관리사무소,,,9.3,일반국도37호선,"33,534",1,,,,,,,,,,,,,,,,원형,,,,7.2,1765,,
,,,,,,F44BD1509ED315F4E044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,2013-12-31,4,"(주)신성건설, 남도건설(주)",,2008-03-01,2013-12-16,정읍-신태인(1공구) 도로건설공사,(주)정도엔지니어링,,2001-07-06,2003-12-31,,1,1종,2,터널,고부터널,1,2,0.0,전라북도 정읍시 고부면 입석리,,,,,전주국토관리사무소,,,18,일반국도29호선,"2,522,000",2,,,,,,,,,,,1350,N,N,록볼트+숏크리트,배수식,원형,NATM,돌출식,-0.7,9.3,370,,
,,,,,,F819BBDA880705C6E044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,2013-12-31,3,삼환기업(주),,2006-03-30,2013-06-08,새말 - 안흥 도로 건설 공사,경원엔지니어링,,2002-09-26,2004-11-04,,1,1종,2,터널,전재터널,0.8,1,0.0,강원도 횡성군 우천면 오원리,,,,,홍천국토관리사무소,,,11.5,일반국도42호선,"54,749,200",2,,,,,,,,,,,0,N,N,,배수식,난형,NATM,돌출식,0,7.4,860,,
,,,,,,F813C9BA5FDC0A7DE044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,,2013-12-31,2,삼환기업(주),,2006-03-30,2013-06-08,새말 - 안흥 도로 건설 공사,경원엔지니어링,,2002-09-26,2004-11-04,,2,2종,2,터널,안흥터널,0.6,1,0.0,강원도 횡성군 안흥면 안흥리,,,,,홍천국토관리사무소,,,7,일반국도42호선,"4,216,000",1,,,,,,,,,,,0,N,N,,배수식,난형,NATM,면벽식,-2.6,6.8,375,,
,,,,,,F590E9DE65342786E044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,2013-12-31,2,삼환기업㈜,,2006-02-22,2011-12-31,산내-상북 국도건설공사,극동엔지니어링,,2002-08-26,2004-12-21,,1,1종,2,터널,호박소터널(상),3.6,0,0.0,경상남도 밀양시 산내면 삼양리,,,,,진영국토관리사무소,,,8,일반국도24호선,"93,350,000",2,,,,,,,,,,,2000,N,Y,,배수식,원형,NATM,,2.9,7.3,1168,,
,,,,,,F590E9E00ABD2788E044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,2013-12-31,2,삼환기업㈜,,2006-02-22,2011-12-31,산내-상북 국도건설공사,극동엔지니어링,,2002-08-26,2004-12-21,,1,1종,2,터널,호박소터널(하),3.6,2,0.0,경상남도 밀양시 산내면 삼양리,,,,,진영국토관리사무소,,,8,일반국도24호선,"93,350,000",0,,,,,,,,,,,2025,N,Y,,배수식,원형,NATM,,-2.9,7.3,1297,,
,,,,,,DB7B806766236F0AE0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,,,2013-12-31,0,풍림산업(주)외 2개사,,2005-12-20,2013-01-31,여수-순천(1공구) 도로건설공사,"(주)용진엔지니어링, (주)하이콘엔지니어링",,2002-09-04,2004-11-23,,2,2종,2,터널,산곡터널(하),0,2,0.0,전라남도 여수시 율촌면 취적리,,,,,순천국토관리사무소,,,9.8,일반국도17호선,"3,001,126",0,,,,,,,,,,,,,,,,원형,,,,6.2,590,,
,,,,,,DB7B760A45946B97E0440003BA816705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,,,2013-12-31,0,풍림산업(주)외 2개사,,2005-12-20,2013-01-31,여수-순천(1공구) 도로건설공사,"(주)용진엔지니어링, (주)하이콘엔지니어링",,2002-09-04,2004-11-23,,2,2종,2,터널,산곡터널(상),0,0,0.0,전라남도 여수시 율촌면 신풍리,,,,,순천국토관리사무소,,,9.8,일반국도17호선,"2,980,780",2,,,,,,,,,,,,,,,,원형,,,,6.2,586,,
,,,,,,F2A7BE0F421C58B9E044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,2013-12-31,2,극동건설주식회사,,2005-02-25,2013-12-31,어모-상주 국도건설공사,주식회사천일,,2001-06-05,2003-12-24,,2,2종,2,터널,청리터널(하),0,2,0.0,경상북도 상주시 청리면 월로리,,,,,대구국토관리사무소,,,9,일반국도3호선,"113,842,500",0,,,,,,,,,,,1060,,,록볼트+숏크리트,배수식,원형,NATM,돌출식,0.3,6.8,919,,
,,,,,,F2A7F8DDEBE16B61E044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1,아스팔트,,2013-12-31,4,극동건설주식회사,콘크리트,2005-02-25,2013-12-31,어모-상주 국도건설공사,주식회사천일,DB-24,2001-06-05,2003-12-24,강상판,0,기타,1,교량,소천1교,0,2,0.0,경상북도 상주시 청리면 하초리,역T형,강재말뚝기초,벽식,RC,대구국토관리사무소,43,강재,21,일반국도3호선,"113,842,500",2,,라멘교,라멘교,3@16=40,,,3.5,40,16,3,,,,,,,,,,,,,
,,,,,,F2A7F8DDEBE26B61E044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4,아스팔트,고무재,2013-12-31,4,극동건설주식회사,콘크리트,2005-02-25,2013-12-31,어모-상주 국도건설공사,주식회사천일,DB-24,2001-06-05,2003-12-24,강상판,0,기타,1,교량,마공교,0,2,0.0,경상북도 상주시 청리면 마공리,역T형,,,RC,대구국토관리사무소,43,콘크리트,20.5,일반국도3호선,"113,842,500",2,고무받침,기타,,0@45.8=45.8,RubberTop조인트,고무재,5.2,45.8,45.7,1,,,,,,,,,,,,,
,,,,,,F2A7BE0F421758B9E044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,아스팔트,,2013-12-31,4,극동건설주식회사,콘크리트,2005-02-25,2013-12-31,어모-상주 국도건설공사,주식회사천일,DB-24,2001-06-05,2003-12-24,강상판,0,기타,1,교량,월로교,0,2,0.0,경상북도 상주시 청리면 월로리,역T형,,,RC,대구국토관리사무소,43,콘크리트,20,일반국도3호선,"113,842,500",2,없음,라멘교,,0@15=15,신축이음 없음,,5.6,15,15,1,,,,,,,,,,,,,
,,,,,,F2A7BE0F421B58B9E044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,2013-12-31,2,극동건설주식회사,,2005-02-25,2013-12-31,어모-상주 국도건설공사,주식회사천일,,2001-06-05,2003-12-24,,2,2종,2,터널,청리터널(상),0,0,0.0,경상북도 상주시 청리면 청하리,,,,,대구국토관리사무소,,,9,일반국도3호선,"113,842,500",2,,,,,,,,,,,1060,N,N,록볼트+숏크리트,배수식,원형,NATM,돌출식,0.3,6.8,944,,
,,,,,,F2A7BE0F421658B9E044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,아스팔트,고무재,2013-12-31,4,극동건설주식회사,콘크리트,2005-02-25,2013-12-31,어모-상주 국도건설공사,주식회사천일,DB-24,2001-06-05,2003-12-24,강상판,0,기타,1,교량,청리IC교,0,2,0.0,경상북도 상주시 청리면 청하리,역T형,,,PC,대구국토관리사무소,43,콘크리트,20,일반국도3호선,"113,842,500",2,고무받침,기타,,0@45.7=45.7,RubberTop조인트,고무재,5,45.7,45.6,1,,,,,,,,,,,,,
,,,,,,F2A7F8DDEBDF6B61E044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,아스팔트,고무재,2013-12-31,4,극동건설주식회사,콘크리트,2005-02-25,2013-12-31,어모-상주 국도건설공사,주식회사천일,DB-24,2001-06-05,2003-12-24,강상판,0,기타,1,교량,평천교,0,2,0.0,경상북도 상주시 공성면 옥산리,역T형,,,RC,대구국토관리사무소,43,콘크리트,19.4,일반국도3호선,"113,842,500",2,고무받침,기타,,0@35.4=35.4,Rail-Type조인트,고무재,,35.4,35.4,0,,,,,,,,,,,,,
,,,,,,F2A7F8DDEBDE6B61E044B099289CEB28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4,아스팔트,고무재,2013-12-31,4,극동건설주식회사,콘크리트,2005-02-25,2013-12-31,어모-상주 국도건설공사,주식회사천일,DB-24,2001-06-05,2003-12-24,강상판,0,기타,1,교량,산현천교,0,2,0.0,경상북도 상주시 공성면 옥산리,역T형,,,RC,대구국토관리사무소,43,콘크리트,20.5,일반국도3호선,"113,842,500",2,고무받침,기타,,0@35.1=35.1,RubberTop조인트,고무재,4.5,35.1,35.1,1,,,,,,,,,,,,,
