sptno,sptto,year,totamt,otsramt,gsumtrlct,stlct,cntrdt,stwrdt,ccwdt,gongi
C2002031,10,2012년,9363298000,9363298000,0,0,2011-02-17,2011-02-18,2011-12-15,299.0
C2002031,1,2003년,100000000,100000000,0,0,2002-12-30,2002-12-30,,239.0
C2002031,0,전체,79079828000,79079828000,0,0,2002-12-30,2002-12-30,2013-07-21,3855.0
C2009074,6,2014년,2023571000,1998976200,24594800,0,2014-02-04,2014-02-06,2014-07-29,172.0
C2009074,5,2014년,4639000000,4291109790,287890210,60000000,2013-12-18,2013-12-18,2014-07-29,222.0
C2009074,4,2014년,11521000000,9846100000,37900000,1637000000,2012-02-06,2012-02-07,2013-12-31,692.0
C2009074,3,2012년,13918429000,7699429000,0,6219000000,2011-02-15,2011-02-18,2012-10-09,598.0
C2009074,2,2011년,12246000000,6824268250,5731750,5416000000,2010-01-26,2010-01-26,2011-07-19,538.0
C2009074,1,2010년,6980000000,2781000000,0,4199000000,2009-07-15,2009-07-20,2010-08-05,380.0
C2009074,0,전체,52557000000,33440900000,356100000,18760000000,2009-07-15,2009-07-20,2014-07-29,1834.0
C2004174,6,2015년,157774716000,107006716000,0,50768000000,2008-12-30,2009-01-02,2015-03-27,2274.0
C2004174,5,2009년,32973000000,8929000000,0,24044000000,2008-02-18,2008-02-20,2008-12-25,308.0
C2004174,4,2008년,23492000000,15165000000,0,8327000000,2007-02-13,2007-02-22,2007-12-14,294.0
C2004174,3,2006년,16461000000,10500000000,0,5961000000,2006-02-14,2006-02-23,2006-12-18,297.0
C2004174,2,2005년,11764000000,2700000000,0,9064000000,2005-01-31,2005-02-02,2005-12-22,322.0
C2004174,1,2005년,6910000000,10000000,0,6900000000,2004-12-28,2004-12-30,2005-06-13,164.0
C2004174,0,전체,234771000000,128517000000,0,106254000000,2004-12-28,2004-12-30,2015-03-27,3738.0
C2017026,7,2022년,11735000000,9652000000,2083000000,0,2022-01-18,2022-01-26,2022-12-21,328.0
C2017026,6,2021년,6022085800,5168067970,854017830,0,2021-01-15,2021-01-25,2021-12-20,328.0
C2017026,5,2020년,3174452200,1716187130,1458265070,0,2020-01-14,2020-01-22,2020-12-24,336.0
C2017026,4,2020년,13803031200,12206754000,1596277200,0,2019-01-23,2019-01-28,2020-12-03,674.0
C2017026,3,2018년,23185637000,4601289840,812347160,17772000000,2018-01-26,2018-02-01,2018-12-27,328.0
C2017026,2,2017년,25100000000,94373160,5626840,25000000000,2017-06-23,2017-06-27,2017-12-31,186.0
C2017026,1,2017년,25458000000,10000000,0,25448000000,2017-04-18,2017-04-19,2017-07-17,88.0
C2017026,0,전체,116667000000,39323000000,9052000000,68292000000,2017-04-18,2017-04-19,2024-03-12,2518.0
C2004055,6,2015년,73889000000,71964914010,1890085990,34000000,2008-12-31,2009-01-05,2015-12-31,2550.0
C2004055,5,2009년,7300000000,6992000000,8000000,300000000,2008-03-07,2008-03-07,2008-12-18,285.0
C2004055,4,2007년,7500000000,4857870000,42130000,2600000000,2007-02-15,2007-02-21,2007-12-14,295.0
C2004055,3,2006년,7198000000,5525079000,921000,1672000000,2006-03-03,2006-03-09,2006-12-20,285.0
C2004055,2,2005년,3907000000,2100000000,0,1807000000,2005-01-29,2005-02-03,2005-11-30,299.0
C2004055,1,2005년,3600000000,100000000,0,3500000000,2004-12-10,2004-12-17,2005-06-27,191.0
C2004055,0,전체,93400129000,82977400000,509729000,9913000000,2004-12-10,2004-12-17,2015-12-31,4030.0
C2008018,3,2010년,9221000000,8800000000,0,421000000,2010-01-28,2010-01-28,2010-12-30,335.0
C2008018,2,2009년,7929000000,7000000000,0,929000000,2009-02-05,2009-02-11,2009-12-31,322.0
C2008018,1,2009년,10000000,10000000,0,0,2009-01-15,2009-01-20,2009-04-20,89.0
C2008018,0,전체,17160000000,15810000000,0,1350000000,2009-01-15,2009-01-20,2010-12-30,708.0
C2017037,6,2022년,9182000000,5508840930,3673159070,0,2022-01-21,2022-02-03,2022-11-20,289.0
C2017037,5,2022년,7343000000,4797000000,2204000000,342000000,2021-01-11,2021-01-18,2022-06-08,505.0
C2017037,4,2020년,2090914630,2090914630,0,0,2020-01-13,2020-01-15,2020-12-31,350.0
C2017037,3,2020년,9305000000,6460377330,549622670,2295000000,2019-01-22,2019-01-24,2020-06-30,522.0
C2017037,2,2019년,9264000000,4394867110,749132890,4120000000,2018-02-23,2018-03-05,2019-08-09,521.0
C2017037,1,2018년,7225000000,1000000000,0,6225000000,2017-05-15,2017-05-23,2018-05-03,344.0
C2017037,0,전체,23688000000,23688000000,0,0,2017-05-15,2017-05-23,2022-08-10,1904.0
C2017044,7,2022년,8444796200,6589496200,1855300000,0,2022-01-25,2022-02-03,2022-10-10,248.0
C2017044,6,2022년,13471000000,9920370000,3548630000,2000000,2021-01-13,2021-01-18,2022-01-12,358.0
C2017044,5,2021년,8412963020,8412963020,0,0,2020-01-13,2020-01-15,2021-01-08,358.0
C2017044,4,2019년,3745000000,2991150000,753850000,0,2019-01-22,2019-01-24,2019-12-31,340.0
C2017044,3,2019년,5359000000,1410262130,1328737870,2620000000,2018-02-22,2018-02-26,2019-07-23,511.0
C2017044,2,2018년,2219000000,2219000000,0,0,2017-12-20,2017-12-20,2018-12-28,372.0
C2017044,1,2017년,250000000,250000000,0,0,2017-06-23,2017-06-26,2017-09-23,88.0
C2017044,0,전체,29191000000,29191000000,0,0,2017-06-23,2017-06-26,2022-10-10,1931.0
C2018035,4,2021년,10515000000,7843030000,2441970000,230000000,2021-01-14,2021-01-18,2021-12-30,345.0
C2018035,3,2020년,7956000000,6981976310,974023690,0,2020-01-13,2020-01-15,2020-12-29,348.0
C2018035,2,2019년,7646000000,699988590,772011410,6174000000,2019-03-21,2019-03-25,2019-12-30,279.0
C2018035,1,2019년,6868000000,2479290070,88709930,4300000000,2018-11-14,2018-11-19,2019-12-22,397.0
C2018035,0,전체,50433056260,32658121000,7070686000,10704249260,2018-11-14,2018-11-19,2023-10-23,1798.0
C2019018,0,전체,0,0,0,0,2018-11-14,2018-11-19,,1798.0
C2014016,3,2015년,2087000000,1695802960,391197040,0,2015-02-01,2015-02-09,2016-01-04,328.0
C2014016,2,2014년,1679000000,822992740,177007260,679000000,2014-02-14,2014-02-25,2014-12-23,300.0
C2014016,1,2014년,10000000,10000000,0,0,2013-12-27,2014-01-06,2014-02-04,28.0
C2014016,0,전체,3835546000,2539546000,617000000,679000000,2013-12-27,2014-01-06,2015-12-26,718.0
C2012030,5,2016년,3518936980,2964519280,554417700,0,2016-02-11,2016-02-15,2016-12-20,308.0
C2012030,4,2015년,5009000000,3396108520,1503891480,109000000,2015-02-06,2015-02-09,2015-12-31,324.0
C2012030,3,2014년,5989000000,3985905180,1338094820,665000000,2014-02-13,2014-02-25,2014-12-31,308.0
C2012030,2,2013년,4220000000,2290251520,709748480,1220000000,2013-04-10,2013-04-10,2013-12-31,264.0
C2012030,1,2012년,3061000000,1386619890,113380110,1561000000,2012-05-29,2012-06-04,2012-12-30,208.0
C2012030,0,전체,21847500000,14023404390,4219095610,3605000000,2012-05-29,2012-06-04,2017-05-08,1798.0
C2012033,5,2016년,1948891760,1418700290,430191470,100000000,2016-02-12,2016-02-15,2016-12-20,308.0
C2012033,4,2015년,3095000000,2432035720,567964280,95000000,2015-02-04,2015-02-09,2015-12-31,324.0
C2012033,3,2014년,4494000000,3278265110,621734890,594000000,2014-02-13,2014-02-25,2014-12-31,308.0
C2012033,2,2013년,4200000000,2447040850,752959150,1000000000,2013-04-10,2013-04-10,2013-12-17,250.0
C2012033,1,2012년,2600000000,1088525800,411474200,1100000000,2012-05-31,2012-06-04,2012-12-30,208.0
C2012033,0,전체,16812000000,10664567770,2778432230,3369000000,2012-05-31,2012-06-04,2017-05-08,1798.0
C2012032,6,2017년,1152850050,1003635060,149214990,0,2017-02-23,2017-02-27,2017-07-31,153.0
C2012032,5,2016년,4690000000,2710811710,1589188290,390000000,2016-02-11,2016-02-15,2016-12-23,311.0
C2012032,4,2015년,6839000000,4660218660,1539781340,639000000,2015-02-05,2015-02-09,2015-12-22,315.0
C2012032,3,2014년,8352000000,4971426000,1941574000,1439000000,2014-02-13,2014-02-25,2014-12-23,300.0
C2012032,2,2013년,26760000000,5744533430,1055466570,19960000000,2013-04-10,2013-04-10,2013-12-30,263.0
C2012032,1,2012년,4478000000,2558010870,100989130,1819000000,2012-05-29,2012-06-04,2012-12-30,208.0
C2012032,0,전체,34307800000,21648635730,6376164270,6283000000,2012-05-29,2012-06-04,2017-07-31,1882.0
C2012052,4,2016년,1024182900,1020916660,3266240,0,2015-03-31,2015-04-01,2016-03-28,361.0
C2012052,3,2014년,3199000000,3118598280,80401720,0,2014-02-12,2014-02-25,2014-12-31,308.0
C2012052,2,2013년,3000000000,1969581000,30419000,1000000000,2013-04-10,2013-04-10,2013-12-31,264.0
C2012052,1,2012년,1696000000,250000000,0,1446000000,2012-07-18,2012-07-23,2012-12-20,149.0
C2012052,0,전체,7789217079,4531696999,107520080,3150000000,2012-07-18,2012-07-23,2016-03-28,1343.0
C2018030,4,2022년,3444371000,1983371000,1461000000,0,2021-01-18,2021-01-18,2022-01-12,358.0
C2018030,3,2021년,2263930000,2263930000,0,0,2020-01-14,2020-01-15,2021-01-08,358.0
C2018030,2,2019년,141281000,141281000,0,0,2019-06-26,2019-06-26,2019-12-11,167.0
C2018030,1,2019년,1000000000,842692000,157308000,0,2018-08-30,2018-09-10,2019-12-10,455.0
C2018030,0,전체,21145429900,12977305900,8168124000,0,2018-09-04,2018-09-10,2024-08-08,2158.0
C2015016,7,2020년,9791265000,5791619000,3399433100,600212900,2020-02-17,2020-02-19,2020-12-16,300.0
C2015016,6,2020년,9657000000,7192146000,2443854000,21000000,2019-01-10,2019-02-15,2019-12-31,318.0
C2015016,5,2018년,4187000000,3464930000,713070000,9000000,2018-03-26,2018-03-16,2018-12-31,289.0
C2015016,4,2018년,10790000000,7377920000,722080000,2690000000,2017-01-23,2017-01-24,2018-03-02,401.0
C2015016,3,2017년,6147000000,4196410000,1950590000,0,2016-01-15,2016-01-15,2017-04-27,467.0
C2015016,2,2015년,0,0,0,0,2015-04-15,2015-04-16,2015-12-31,258.0
C2015016,1,2015년,124000000,45000000,0,79000000,2015-03-06,2015-03-16,2015-06-13,88.0
C2015016,0,전체,44757265000,28597950000,9439102100,6720212900,2015-03-06,2015-03-16,2020-12-16,2101.0
C2003002,8,2010년,4139000000,4052000000,0,87000000,2010-04-08,2010-04-08,2011-01-05,271.0
C2003002,7,2010년,1308000000,1308000000,0,0,2009-01-12,2009-11-01,,151.0
C2003002,6,2009년,10748000000,10748000000,0,0,2008-02-27,2008-02-28,2009-10-30,609.0
C2003002,5,2008년,5328000000,5328000000,0,0,2007-02-23,2007-02-28,2007-12-20,294.0
C2003002,4,2006년,3000000000,3000000000,0,0,2006-03-03,2006-03-06,2006-12-20,288.0
C2003002,3,2005년,393000000,393000000,0,0,2005-02-02,2005-02-07,,326.0
C2003002,2,2004년,3000000000,3000000000,0,0,2004-02-20,2004-02-23,,311.0
C2003002,1,2003년,50000000,50000000,0,0,2003-09-15,2003-09-17,2003-12-17,90.0
C2003002,0,전체,37321000000,27879000000,0,9442000000,2003-09-15,2003-09-17,2011-01-05,2666.0
C2018028,5,2022년,17450000000,12695000000,4755000000,0,2022-01-24,2022-01-26,2022-12-22,329.0
C2018028,4,2021년,10662300000,5037017420,1184282580,4441000000,2021-01-14,2021-01-25,2021-12-22,330.0
C2018028,3,2020년,4504000000,1469751690,913248310,2121000000,2020-01-14,2020-01-22,2020-12-17,329.0
C2018028,2,2019년,4866000000,2265000000,61000000,2540000000,2019-01-25,2019-01-28,2019-12-16,321.0
C2018028,1,2018년,375000000,125000000,0,250000000,2018-08-29,2018-09-10,2018-12-31,111.0
C2018028,0,전체,38159454000,24273700000,9504754000,4381000000,2018-08-29,2018-09-10,2023-08-14,1798.0
C2007016,4,2016년,143681851560,126761299300,5361552260,11559000000,2008-12-30,2009-01-02,2016-12-31,2919.0
C2007016,3,2008년,6955740000,4605620000,50120000,2300000000,2008-02-18,2008-02-21,2008-12-31,313.0
C2007016,2,2007년,3200000000,1500000000,0,1700000000,2007-05-14,2007-05-15,2007-12-31,229.0
C2007016,1,2007년,10000000,10000000,0,0,2007-03-14,2007-03-15,2007-05-14,59.0
C2007016,0,전체,142248217560,119280889560,5408328000,17559000000,2007-03-14,2007-03-15,2016-12-31,3578.0
C2007015,4,2016년,164142550980,111226482060,9041068920,43875000000,2008-12-31,2009-01-02,2016-12-30,2918.0
C2007015,3,2009년,8229000000,7604000000,625000000,0,2008-02-15,2008-02-20,2009-06-30,495.0
C2007015,2,2007년,7084000000,1850000000,0,5234000000,2007-05-10,2007-05-15,2007-12-31,229.0
C2007015,1,2007년,2010000000,10000000,0,2000000000,2007-03-12,2007-03-15,2007-05-14,59.0
C2007015,0,전체,155842400000,112718000000,6454400000,36670000000,2007-03-12,2007-03-15,2016-12-30,3577.0
C2007063,3,2016년,114780000000,81967944000,1833056000,30979000000,2008-12-31,2009-01-02,2016-12-31,2919.0
C2007063,2,2009년,3330000000,500000000,0,2830000000,2008-02-18,2008-02-20,2009-01-07,321.0
C2007063,1,2008년,3200000000,100000000,0,3100000000,2007-11-06,2007-11-12,2007-12-27,44.0
C2007063,0,전체,121310000000,82567944000,1833056000,36909000000,2007-11-06,2007-11-12,2016-12-31,3336.0
C2007070,4,2017년,0,0,0,0,2017-11-06,2017-11-06,2017-11-06,-1.0
C2007070,3,2016년,96703000000,65192800000,1905200000,29605000000,2009-01-02,2009-01-05,2016-12-31,2916.0
C2007070,2,2009년,4200000000,2125000000,75000000,2000000000,2008-02-15,2008-02-22,2009-01-09,321.0
C2007070,1,2008년,3000000000,100000000,0,2900000000,2007-11-08,2007-11-12,2008-02-29,108.0
C2007070,0,전체,107822000000,67417800000,5899200000,34505000000,2007-11-08,2007-11-12,2016-12-31,3336.0
C2003042,4,2007년,13219000000,13219000000,0,0,2005-01-05,2006-02-05,2007-12-10,672.0
C2003042,3,2005년,5887000000,5887000000,0,0,2005-01-29,2005-02-03,2005-12-23,322.0
C2003042,2,2004년,3300000000,3300000000,0,0,2004-02-06,2004-02-12,2004-12-31,322.0
C2003042,1,2003년,1000000000,1000000000,0,0,2003-05-13,2003-05-20,2003-12-31,224.0
C2003042,0,전체,25311000000,23111000000,0,2200000000,2003-05-13,2003-05-20,2007-12-10,1664.0
C1999030,0,전체,47333000000,47333000000,0,0,1999-11-19,1999-11-19,2004-11-30,1837.0
C2005029,6,2010년,8467000000,7764800000,642200000,60000000,2010-01-21,2010-01-26,2010-12-31,338.0
C2005029,5,2009년,4072000000,3544100000,527900000,0,2008-12-31,2009-01-06,2009-12-31,358.0
C2005029,4,2008년,1594000000,1594000000,0,0,2008-03-21,2008-03-24,2008-12-15,265.0
C2005029,3,2007년,1800000000,1441070000,358930000,0,2007-02-09,2007-02-12,2007-12-13,303.0
C2005029,2,2006년,500000000,362930000,137070000,0,2006-02-03,2006-02-08,2006-07-07,148.0
C2005029,1,2006년,300000000,300000000,0,0,2005-09-05,2005-09-06,2005-12-19,103.0
C2005029,0,전체,18005000000,15006900000,1700100000,1298000000,2005-09-05,2005-09-06,2010-12-24,1934.0
C2004061,7,2011년,8264000000,8264000000,0,0,2010-01-22,2010-01-29,2011-04-18,443.0
C2004061,6,2010년,12504000000,12504000000,0,0,2008-12-30,2009-01-02,2010-05-18,500.0
C2004061,5,2008년,8441000000,8441000000,0,0,2008-02-11,2008-02-14,2008-12-15,304.0
C2004061,4,2007년,4000000000,4000000000,0,0,2007-02-14,2007-02-14,2007-12-17,305.0
C2004061,3,2006년,6765000000,3265000000,0,3500000000,2006-02-16,2006-02-17,2006-12-15,300.0
C2004061,2,2005년,2079000000,1379000000,0,700000000,2005-02-05,2005-02-15,2005-12-22,309.0
C2004061,1,2004년,1010000000,10000000,0,1000000000,2004-12-14,2004-12-22,2004-12-24,1.0
C2004061,0,전체,52149000000,38048000000,0,14101000000,2004-12-14,2004-12-22,2011-04-18,2307.0
C2009022,6,2014년,7766650000,5090550000,1830100000,846000000,2014-02-04,2014-02-06,2015-03-29,415.0
C2009022,5,2014년,8356000000,7998000000,2000000,356000000,2013-06-21,2013-06-20,2014-09-25,461.0
C2009022,4,2013년,6954000000,6946200000,1800000,6000000,2012-02-06,2012-02-08,2013-08-22,560.0
C2009022,3,2012년,6444000000,6299100000,900000,144000000,2011-02-18,2011-02-18,2012-07-07,504.0
C2009022,2,2011년,9273000000,5999800000,200000,3273000000,2010-01-22,2010-01-26,2011-07-31,550.0
C2009022,1,2010년,1287000000,1287000000,0,0,2009-03-27,2009-03-30,2009-12-17,261.0
C2009022,0,전체,33238950000,24852680000,1348270000,7038000000,2009-03-27,2009-03-30,2015-03-29,2189.0
C2017003,7,2023년,37628000000,20076000000,17552000000,0,2022-01-21,2022-01-24,2023-01-23,363.0
C2017003,6,2021년,25100000000,16250297320,8849702680,0,2021-01-15,2021-01-25,2021-12-24,332.0
C2017003,5,2021년,29336000000,28097270460,1238729540,0,2020-01-14,2020-01-22,2020-12-24,336.0
C2017003,4,2019년,21673000000,20700065630,972934370,0,2019-01-17,2019-01-21,2019-12-27,339.0
C2017003,3,2018년,10524000000,9660278910,863721090,0,2018-12-21,2018-03-02,2018-12-28,300.0
C2017003,2,2017년,507000000,500305000,6695000,0,2017-03-29,2017-03-29,2017-12-22,267.0
C2017003,1,2017년,3891000000,200000000,0,3691000000,2017-01-24,2017-02-01,2017-04-01,58.0
C2017003,0,전체,158400000000,106435000000,38795000000,13170000000,2017-01-24,2017-02-01,2023-12-26,2518.0
C2015011,9,2022년,18922000000,12684500000,5296500000,941000000,2022-02-07,2022-02-14,2022-09-26,223.0
C2015011,8,2021년,16488000000,14926697710,1530302290,31000000,2021-01-22,2021-01-25,2021-12-29,337.0
C2015011,7,2021년,18030000000,16634967000,1333033000,62000000,2020-08-28,2020-01-22,2020-12-22,334.0
C2015011,6,2019년,18430000000,10649000000,2387000000,5394000000,2019-01-17,2019-01-21,2019-12-20,332.0
C2015011,5,2018년,14034000000,10244304000,2312696000,1477000000,2018-02-01,2018-02-01,2018-12-31,332.0
C2015011,4,2017년,16741000000,6330969840,1910030160,8500000000,2017-01-23,2017-01-23,2017-12-22,332.0
C2015011,3,2016년,7491000000,1417750000,582250000,5491000000,2016-02-01,2016-02-20,2016-12-31,314.0
C2015011,2,2016년,13204875140,2266000000,184875140,10754000000,2015-05-21,2015-05-21,2015-12-16,208.0
C2015011,1,2015년,97000000,97000000,0,0,2015-03-10,2015-03-20,2015-05-15,55.0
C2015011,0,전체,149142000000,83226275000,15498725000,50417000000,2015-03-20,2015-03-20,2022-09-28,2748.0
C2002059,6,2011년,103512821820,84301821820,0,19211000000,2007-02-23,2007-02-26,2011-12-31,1768.0
C2002059,5,2007년,12346000000,10100000000,0,2246000000,2006-02-20,2006-02-27,2007-03-23,388.0
C2002059,4,2005년,9465000000,7565000000,0,1900000000,2005-02-01,2005-02-01,2005-12-21,322.0
C2002059,3,2004년,10677000000,7750000000,0,2927000000,2004-02-23,2004-02-23,2004-12-19,299.0
C2002059,2,2003년,13200000000,6000000000,0,7200000000,2003-02-11,2003-02-12,2003-12-26,316.0
C2002059,1,2002년,8500000000,1000000000,0,7500000000,2002-07-05,2002-07-15,2002-12-17,154.0
C2002059,0,전체,153061000000,112077000000,0,40984000000,2002-07-05,2002-07-15,2011-12-31,3455.0
C2001010,3,2006년,113454323950,106462000000,0,6992323950,2002-01-25,2002-01-28,,1469.0
C2001010,2,2002년,9200000000,6000000000,0,3200000000,2001-02-27,2001-03-02,2002-06-19,473.0
C2001010,1,2001년,4182676050,15000000,0,4167676050,2001-02-15,2001-02-21,2001-06-21,119.0
C2001010,0,전체,124837000000,112477000000,0,12360000000,2001-02-15,2001-02-21,2006-02-06,1810.0
C2016017,6,2021년,7602000000,4835866740,715133260,2051000000,2020-01-10,2020-01-13,2021-03-31,442.0
C2016017,5,2020년,7467000000,6852526430,614473570,0,2019-01-17,2019-01-18,2020-01-17,363.0
C2016017,4,2019년,8199000000,8167294290,31705710,0,2018-01-15,2018-01-15,2019-01-14,363.0
C2016017,3,2018년,6552000000,6234207820,317792180,0,2017-01-11,2017-01-13,2018-01-12,363.0
C2016017,2,2017년,803000000,486750050,13249950,303000000,2016-06-21,2016-06-22,2017-01-17,208.0
C2016017,1,2016년,100000000,100000000,0,0,2016-04-22,2016-04-22,2016-08-19,118.0
C2016017,0,전체,30723000000,26676645330,1692354670,2354000000,2016-04-21,2016-04-21,2021-03-31,1804.0
C1998003,8,2006년,6931000000,6931000000,0,0,2005-01-27,2005-02-01,,339.0
C1998003,7,2004년,13740000000,13740000000,0,0,2004-02-11,2004-02-11,,323.0
C1998003,6,2003년,10300000000,10300000000,0,0,2003-01-29,2003-02-05,,328.0
C1998003,5,2002년,10371000000,10371000000,0,0,2002-01-22,2002-01-24,,339.0
C1998003,4,2001년,8500000000,8500000000,0,0,2001-02-21,2001-02-21,,309.0
C1998003,3,2000년,6400000000,6400000000,0,0,2000-02-16,2000-02-16,,318.0
C1998003,2,1999년,4100000000,4100000000,0,0,1999-01-28,1999-01-30,,329.0
C1998003,1,1998년,200000000,200000000,0,0,1998-08-10,1998-08-14,,138.0
C1998003,0,전체,60542000000,60542000000,0,0,1998-08-10,1998-08-14,2005-12-31,2695.0
C1999029,0,전체,53433000000,53433000000,0,0,1999-11-08,1999-11-08,2005-12-31,2244.0
C2008026,6,2015년,2783527000,1667211570,514315430,602000000,2014-03-25,2014-03-27,2014-12-29,276.0
C2008026,5,2014년,7365224000,4683719450,1986504550,695000000,2013-06-27,2013-06-27,2014-10-21,480.0
C2008026,4,2013년,12453852000,4424804050,2393047950,5636000000,2012-02-23,2012-02-24,2013-07-30,521.0
C2008026,3,2012년,3158600000,419610000,138990000,2600000000,2011-08-22,2011-08-29,2012-01-31,154.0
C2008026,2,2011년,5609000000,1000000000,0,4609000000,2010-11-30,2010-02-25,2011-07-23,512.0
C2008026,1,2010년,20000000,20000000,0,0,2009-12-22,2009-12-28,2010-04-06,98.0
C2008026,0,전체,24410390000,10238470000,4871000000,9300920000,2009-12-22,2009-12-28,2014-12-29,1826.0
C2003116,4,2006년,3766000000,3766000000,0,0,2006-03-03,2006-03-07,,239.0
C2003116,3,2005년,7220000000,7220000000,0,0,2005-01-28,2005-02-03,,329.0
C2003116,2,2004년,3000000000,3000000000,0,0,2004-02-19,2004-02-25,2004-12-21,299.0
C2003116,1,2003년,500000000,500000000,0,0,2003-05-30,2003-06-04,2003-12-16,194.0
C2003116,0,전체,15088400000,15088400000,0,0,2003-05-30,2003-06-04,2006-11-02,1246.0
