ofccd,ofcnm,rutcd,rutnm,fctkdcd,fctkdnm,fctcfcd,fctcfnm,fcno,fctnm,sectnm,lctnm,ccwdt,cstcmpnm,cwknm
54,영주국토관리사무소,54005,일반국도5호선,1,교량,3,3종,09826C349D9F53BDE0440003BA90E5BD,가흥IC교,영주~안정,경상북도 영주시 가흥동,2005-12-21,제이에스시엔텍(주),영주시관내 국도대체우회도로(신전-가흥)건설공사
52,진주국토관리사무소,52003,일반국도3호선,1,교량,0,기타,08939678A6F6548DE0440003BA90E5BD,운계교,사천 사천 수석~사천 축동면계,경상남도 진주시 정촌면 예하리,2005-12-21,삼정건설(주),사천우회도로 건설공사
54,영주국토관리사무소,54005,일반국도5호선,1,교량,3,3종,0982F646B25254DAE0440003BA90E5BD,신전IC교,영주~안정,경상북도 영주시 안정면 신전리,2005-12-21,제이에스시엔텍(주),영주시관내 국도대체우회도로(신전-가흥)건설공사
52,진주국토관리사무소,52003,일반국도3호선,1,교량,3,3종,08937C854004540DE0440003BA90E5BD,동치교,사천 사천 수석~사천 축동면계,경상남도 진주시 정촌면 예하리,2005-12-21,삼정건설(주),사천우회도로 건설공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,2,2종,09FE0E37B9371898E0440003BA8166F1,금남IC 2교,화도~외서,경기도 남양주시 화도읍 구암리,2005-12-20,(주)한진중공업,마석~답내간 도로확장 및 포장공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,3,3종,09E952D53D00575FE0440003BA8166F1,마석IC 1교,화도~외서,경기도 남양주시 화도읍 녹촌리,2005-12-20,(주)한진중공업,마석~답내간 도로확장 및 포장공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,2,2종,09E98F3264525995E0440003BA8166F1,마석IC 3교,화도~외서,경기도 남양주시 화도읍 녹촌리,2005-12-20,(주)한진중공업,마석~답내간 도로확장 및 포장공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,1,1종,09EA7A116CEB5BF4E0440003BA8166F1,창현교(하),화도~외서,경기도 남양주시 화도읍 창현리,2005-12-20,(주)한진중공업,마석~답내간 도로확장 및 포장공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,2,2종,09FDCACA94111556E0440003BA8166F1,금남IC 1교,화도~외서,경기도 남양주시 화도읍 금남리,2005-12-20,(주)한진중공업,마석~답내간 도로확장 및 포장공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,2,2종,09FAC6ED975F6F33E0440003BA8166F1,신포1교(하),화도~외서,경기도 남양주시 화도읍 답내리,2005-12-20,(주)한진중공업,마석~답내간 도로확장 및 포장공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,2,2종,09FD5CB229C31052E0440003BA8166F1,금남3교(하),화도~외서,경기도 남양주시 화도읍 금남리,2005-12-20,(주)한진중공업,마석~답내간 도로확장 및 포장공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,2,2종,09FE130DE42818DCE0440003BA8166F1,금남IC 3교,화도~외서,경기도 남양주시 화도읍 구암리,2005-12-20,(주)한진중공업,마석~답내간 도로확장 및 포장공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,3,3종,09FDBCFF11E9148FE0440003BA8166F1,금남4교,화도~외서,경기도 남양주시 화도읍 금남리,2005-12-20,(주)한진중공업,마석~답내간 도로확장 및 포장공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,1,1종,09B106A8BE71270EE0440003BA8166F1,녹촌1교(상),화도~외서,경기도 남양주시 화도읍 녹촌리,2005-12-20,(주)한진중공업,마석~답내간 도로확장 및 포장공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,1,1종,09E783A6B61D47CAE0440003BA8166F1,녹촌2교(상),화도~외서,경기도 남양주시 화도읍 녹촌리,2005-12-20,(주)한진중공업,마석~답내간 도로확장 및 포장공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,1,1종,09E7876E0E89481EE0440003BA8166F1,녹촌2교(하),화도~외서,경기도 남양주시 화도읍 녹촌리,2005-12-20,(주)한진중공업,마석~답내간 도로확장 및 포장공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,1,1종,09E97091290F5889E0440003BA8166F1,마석IC 2교,화도~외서,경기도 남양주시 화도읍 녹촌리,2005-12-20,(주)한진중공업,마석~답내간 도로확장 및 포장공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,1,1종,09EA21F64FD15B31E0440003BA8166F1,창현교(상),화도~외서,경기도 남양주시 화도읍 창현리,2005-12-20,(주)한진중공업,
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,2,2종,09FAC32D4B126EF4E0440003BA8166F1,신포1교(상),화도~외서,경기도 남양주시 화도읍 답내리,2005-12-20,(주)한진중공업,마석~답내간 도로확장 및 포장공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,2,2종,09FBB7E899C903DDE0440003BA8166F1,신포2교(하),화도~외서,경기도 남양주시 화도읍 답내리,2005-12-20,(주)한진중공업,마석~답내간 도로확장 및 포장공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,2,2종,09FD055F5CFA0BEBE0440003BA8166F1,금남2교(하),화도~외서,경기도 남양주시 화도읍 금남리,2005-12-20,(주)한진중공업,마석~답내간 도로확장 및 포장공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,2,2종,09FC0983A7650627E0440003BA8166F1,금남1교(하),화도~외서,경기도 남양주시 화도읍 답내리,2005-12-20,(주)한진중공업,마석~답내간 도로확장 및 포장공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,2,2종,09FD58EF99140FF3E0440003BA8166F1,금남3교(상),화도~외서,경기도 남양주시 화도읍 금남리,2005-12-20,(주)한진중공업,마석~답내간 도로확장 및 포장공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,2,2종,09FD00D0293C0B88E0440003BA8166F1,금남2교(상),화도~외서,경기도 남양주시 화도읍 금남리,2005-12-20,(주)한진중공업,마석~답내간 도로확장 및 포장공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,2,2종,09FC051E5BF405E5E0440003BA8166F1,금남1교(상),화도~외서,경기도 남양주시 화도읍 답내리,2005-12-20,,마석~답내간 도로확장 및 포장공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,2,2종,09FBB32AEAC70385E0440003BA8166F1,신포2교(상),화도~외서,경기도 남양주시 화도읍 답내리,2005-12-20,(주)한진중공업,마석~답내간 도로확장 및 포장공사
51,대구국토관리사무소,51005,일반국도5호선,1,교량,3,3종,0980051EE16549D3E0440003BA90E5BD,봉양고가교,비안~봉양(2005),경상북도 의성군 봉양면 화전리,2005-12-20,남광토건,비안-봉양간 도로4차선 확장 및 포장공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,2,2종,0A0E8E65C2442CDFE0440003BA8166F1,금남IC RAMP-A교(하),화도~외서,경기도 남양주시 화도읍 금남리,2005-12-20,(주)한진중공업,마석~답내간 도로확장 및 포장공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,2,2종,0A0E88E1E2562CB7E0440003BA8166F1,금남IC RAMP-A교(상),화도~외서,경기도 남양주시 화도읍 금남리,2005-12-20,(주)한진중공업,마석~답내간 도로확장 및 포장공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,3,3종,0A0EE778C88E2EFCE0440003BA8166F1,금남IC RAMP-B교,화도~외서,경기도 남양주시 화도읍 금남리,2005-12-20,(주)한진중공업,마석~답내간 도로확장 및 포장공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,1,1종,0A0EF0569FD82F3CE0440003BA8166F1,금남IC RAMP-H교,화도~외서,경기도 남양주시 화도읍 금남리,2005-12-20,(주)한진중공업,마석~답내간 도로확장 및 포장공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,1,1종,0A0EED014FBB2F14E0440003BA8166F1,금남IC RAMP-C교,화도~외서,경기도 남양주시 화도읍 금남리,2005-12-20,(주)한진중공업,마석~답내간 도로확장 및 포장공사
51,대구국토관리사무소,51028,일반국도28호선,1,교량,0,기타,08F545E77B302684E0440003BA90E5BD,도암교(비안),비안~의성,경상북도 의성군 비안면 쌍계리,2005-12-20,남광토건,비안-봉양간 도로4차선 확장 및 포장공사
51,대구국토관리사무소,51028,일반국도28호선,1,교량,0,기타,08F557567E7F2688E0440003BA90E5BD,안호교,비안~의성,경상북도 의성군 봉양면 화전리,2005-12-20,남광토건,비안-봉양간 도로4차선 확장및포장공사
51,대구국토관리사무소,51028,일반국도28호선,1,교량,0,기타,08F53D41FDC825FFE0440003BA90E5BD,쌍계교,비안~의성,경상북도 의성군 비안면 쌍계리,2005-12-20,남광토건,비안0봉양간 도로4차선확장및포장공사
51,대구국토관리사무소,51028,일반국도28호선,1,교량,0,기타,08F52996A010262AE0440003BA90E5BD,장송교,비안~의성,경상북도 의성군 비안면 장춘리,2005-12-20,남광토건,비안-봉양간 도로4차선 확장및포장공사
51,대구국토관리사무소,51028,일반국도28호선,1,교량,2,2종,08F533DB55C82686E0440003BA90E5BD,장춘교,비안~의성,경상북도 의성군 비안면 쌍계리,2005-12-20,남광토건,비안-봉양간 도로4차선 확. 포장공사
51,대구국토관리사무소,51028,일반국도28호선,1,교량,0,기타,08F504B0CEB1246EE0440003BA90E5BD,서부교,비안~의성,경상북도 의성군 비안면 서부리,2005-12-20,남광토건,비안-봉양간 도로4차선확장및포장공사
51,대구국토관리사무소,51028,일반국도28호선,1,교량,0,기타,08DE60B1ACBB74A5E0440003BA90E5BD,이두교,비안~의성,경상북도 의성군 비안면 용천리,2005-12-20,남광토건(주),비안-봉양간 도로4차선 확장 및 포장공사
51,대구국토관리사무소,51028,일반국도28호선,1,교량,2,2종,08F54FDDB505269EE0440003BA90E5BD,봉양1교,비안~의성,경상북도 의성군 봉양면 화전리,2005-12-20,남광토건,비안-봉양간 도로4차선 확.포장공사
55,진영국토관리사무소,55005,일반국도5호선,1,교량,1,1종,08F6E54BDA93333BE0440003BA90E5BD,영산천교(상),함안 칠서~창녕 영산,경상남도 창녕군 도천면 일리,2005-12-20,극동건설(주),국도5호선 남지-영산간 국도4차로 확장공사
55,진영국토관리사무소,55005,일반국도5호선,1,교량,3,3종,08F41292FED222DFE0440003BA90E5BD,덕곡천교(상),함안 칠서~창녕 영산,경상남도 창녕군 도천면 논리,2005-12-20,극동건설,국도5호선 남지-영산간 국도4차로 확장공사
55,진영국토관리사무소,55005,일반국도5호선,1,교량,3,3종,08F385E00DF02038E0440003BA90E5BD,우강교(하),함안 칠서~창녕 영산,경상남도 창녕군 도천면 우강리,2005-12-20,극동건설,국도5호선 남지-영산간 국도4차로 확장공사
55,진영국토관리사무소,55005,일반국도5호선,1,교량,1,1종,08E3073B2EF10FB2E0440003BA90E5BD,낙동대교(하),함안 칠서~창녕 영산,경상남도 함안군 칠서면 이룡리,2005-12-20,극동건설,국도5호선 남지-영산간 국도4차로 확장공사
55,진영국토관리사무소,55005,일반국도5호선,1,교량,1,1종,08F6FE87E94735B5E0440003BA90E5BD,영산천교(하),함안 칠서~창녕 영산,경상남도 창녕군 도천면 일리,2005-12-20,극동건설(주),국도 5호선 남지-영산간 국도4차로 확장공사
55,진영국토관리사무소,55005,일반국도5호선,1,교량,0,기타,08F269BB3A391D1EE0440003BA90E5BD,우강IC교(상),함안 칠서~창녕 영산,경상남도 창녕군 도천면 우강리,2005-12-20,극동건설,국도5호선 남지-영산간 국도4차로 확장공사
55,진영국토관리사무소,55005,일반국도5호선,1,교량,1,1종,08E36F30770213D7E0440003BA90E5BD,낙동대교(상),함안 칠서~창녕 영산,경상남도 함안군 칠서면 이룡리,2005-12-20,극동건설(주),국도5호선 남지-영산간 국도4차로 확장공사
55,진영국토관리사무소,55005,일반국도5호선,1,교량,3,3종,08F3725117A52022E0440003BA90E5BD,우강교(상),함안 칠서~창녕 영산,경상남도 창녕군 도천면 우강리,2005-12-20,극동건설,국도5호선 남지-영산간 국도4차로 확장공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,1,1종,09B1817C075D2A3FE0440003BA8166F1,녹촌1교(하),화도~외서,경기도 남양주시 화도읍 녹촌리,2005-12-20,(주)한진중공업,마석~답내간 도로확장 및 포장공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,1,1종,07CF82190151607BE054B099289CEB28,마치교(상),사능~호평,경기도 남양주시 호평동,2005-12-20,(주)한진중공업외 19개사,마석-답내간 도로확장 및 포장공사
12,의정부국토관리사무소,12046,일반국도46호선,1,교량,1,1종,07CF89AE65AE64C1E054B099289CEB28,마치교(하),사능~호평,경기도 남양주시 호평동,2005-12-20,(주)한진중공업외 19개사,마석-답내간 도로확장 및 포장공사
51,대구국토관리사무소,51028,일반국도28호선,1,교량,2,2종,08F1BFB0549F1B51E0440003BA90E5BD,비안교,비안~의성,경상북도 의성군 비안면 서부리,2005-12-20,남광토건,비안-봉양간 도로4차선 확.포장공사
51,대구국토관리사무소,51028,일반국도28호선,1,교량,3,3종,08F517655B072575E0440003BA90E5BD,동부교(28),비안~의성,경상북도 의성군 비안면 서부리,2005-12-20,남광토건,비안-봉양간 도로4차선 확장및포장공사
51,대구국토관리사무소,51005,일반국도5호선,1,교량,2,2종,0A240554D9F72CEEE0440003BA90E5BD,화전2교(상),비안~봉양(2005),경상북도 의성군 봉양면 화전리,2005-12-20,남광토건(주),비안-봉양간 도로4차선확·포장공사
51,대구국토관리사무소,51005,일반국도5호선,1,교량,2,2종,0A240E093EF52D56E0440003BA90E5BD,화전2교(하),비안~봉양(2005),경상북도 의성군 봉양면 화전리,2005-12-20,남광토건,비안-봉양간 도로4차선확·포장공사
43,남원국토관리사무소,43019,일반국도19호선,1,교량,3,3종,0B39D37337DE086EE0440003BA816705,당산육교,장수~충북도계,전라북도 무주군 무주읍 당산리,2005-12-16,삼환기업(주)외 12개사,무주-학산간 도로확장 및 포장공사
43,남원국토관리사무소,43019,일반국도19호선,1,교량,2,2종,0B39E7442F8208BCE0440003BA816705,칠리1교,장수~충북도계,전라북도 무주군 무주읍 당산리,2005-12-16,삼환기업(주)외 12개사,무주-학산간 도로확장 및 포장공사
43,남원국토관리사무소,43019,일반국도19호선,1,교량,1,1종,0B39CA687D1D0847E0440003BA816705,당묘산교,장수~충북도계,전라북도 무주군 무주읍 당산리,2005-12-16,삼환기업(주)외 12개사,무주-학산간 도로확장 및 포장공사
43,남원국토관리사무소,43019,일반국도19호선,1,교량,2,2종,0B39FEC9B39308E1E0440003BA816705,칠리2교,장수~충북도계,전라북도 무주군 무주읍 당산리,2005-12-16,삼환기업(주)외 12개사,무주-학산간 도로확장 및 포장공사
